File,Min,Mean,Max
sm2_mm_ACCESS1-3_rcp85_jun_mean_1960-1969_mean.tif,125.0,393.8,613.0
sm2_mm_ACCESS1-3_rcp85_jul_mean_1960-1969_mean.tif,99.0,343.6,611.0
sm2_mm_ACCESS1-3_rcp85_aug_mean_1960-1969_mean.tif,98.0,328.4,608.0
sm2_mm_ACCESS1-3_rcp85_sep_mean_1960-1969_mean.tif,105.0,333.1,608.0
sm2_mm_ACCESS1-3_rcp85_oct_mean_1960-1969_mean.tif,115.0,339.9,607.0
sm2_mm_ACCESS1-3_rcp85_nov_mean_1960-1969_mean.tif,116.0,339.2,607.0
sm2_mm_ACCESS1-3_rcp85_dec_mean_1960-1969_mean.tif,116.0,339.0,607.0
sm2_mm_ACCESS1-3_rcp85_jan_mean_1970-1979_mean.tif,112.0,324.6,589.0
sm2_mm_ACCESS1-3_rcp85_feb_mean_1970-1979_mean.tif,112.0,326.6,589.0
sm2_mm_ACCESS1-3_rcp85_mar_mean_1970-1979_mean.tif,113.0,330.3,589.0
sm2_mm_ACCESS1-3_rcp85_apr_mean_1970-1979_mean.tif,139.0,351.0,589.0
sm2_mm_ACCESS1-3_rcp85_may_mean_1970-1979_mean.tif,149.0,397.1,608.0
sm2_mm_ACCESS1-3_rcp85_jun_mean_1970-1979_mean.tif,125.0,385.7,607.0
sm2_mm_ACCESS1-3_rcp85_jul_mean_1970-1979_mean.tif,99.0,335.1,609.0
sm2_mm_ACCESS1-3_rcp85_aug_mean_1970-1979_mean.tif,99.0,313.9,602.0
sm2_mm_ACCESS1-3_rcp85_sep_mean_1970-1979_mean.tif,107.0,319.7,586.0
sm2_mm_ACCESS1-3_rcp85_oct_mean_1970-1979_mean.tif,113.0,324.4,586.0
sm2_mm_ACCESS1-3_rcp85_nov_mean_1970-1979_mean.tif,114.0,323.9,586.0
sm2_mm_ACCESS1-3_rcp85_dec_mean_1970-1979_mean.tif,113.0,323.3,587.0
sm2_mm_ACCESS1-3_rcp85_jan_mean_1980-1989_mean.tif,110.0,330.9,583.0
sm2_mm_ACCESS1-3_rcp85_feb_mean_1980-1989_mean.tif,110.0,334.2,584.0
