File,Min,Mean,Max
evap_mm_ACCESS1-3_rcp85_apr_total_1960-1969_mean.tif,-2.0,7.7,37.0
evap_mm_ACCESS1-3_rcp85_may_total_1960-1969_mean.tif,-7.0,14.5,55.0
evap_mm_ACCESS1-3_rcp85_jun_total_1960-1969_mean.tif,-13.0,54.8,129.0
evap_mm_ACCESS1-3_rcp85_jul_total_1960-1969_mean.tif,-18.0,65.8,129.0
evap_mm_ACCESS1-3_rcp85_aug_total_1960-1969_mean.tif,-17.0,37.0,86.0
evap_mm_ACCESS1-3_rcp85_sep_total_1960-1969_mean.tif,-11.0,11.5,47.0
evap_mm_ACCESS1-3_rcp85_oct_total_1960-1969_mean.tif,-7.0,1.0,26.0
evap_mm_ACCESS1-3_rcp85_nov_total_1960-1969_mean.tif,-4.0,-0.9,16.0
evap_mm_ACCESS1-3_rcp85_dec_total_1960-1969_mean.tif,-4.0,-1.0,9.0
evap_mm_ACCESS1-3_rcp85_jan_total_1970-1979_mean.tif,-5.0,-0.7,10.0
evap_mm_ACCESS1-3_rcp85_feb_total_1970-1979_mean.tif,-4.0,-0.5,9.0
evap_mm_ACCESS1-3_rcp85_mar_total_1970-1979_mean.tif,-2.0,2.0,16.0
evap_mm_ACCESS1-3_rcp85_apr_total_1970-1979_mean.tif,-4.0,8.8,38.0
evap_mm_ACCESS1-3_rcp85_may_total_1970-1979_mean.tif,-7.0,18.2,68.0
evap_mm_ACCESS1-3_rcp85_jun_total_1970-1979_mean.tif,-11.0,57.7,134.0
evap_mm_ACCESS1-3_rcp85_jul_total_1970-1979_mean.tif,-19.0,73.6,147.0
evap_mm_ACCESS1-3_rcp85_aug_total_1970-1979_mean.tif,-21.0,45.3,103.0
evap_mm_ACCESS1-3_rcp85_sep_total_1970-1979_mean.tif,-12.0,12.8,53.0
evap_mm_ACCESS1-3_rcp85_oct_total_1970-1979_mean.tif,-7.0,1.4,32.0
evap_mm_ACCESS1-3_rcp85_nov_total_1970-1979_mean.tif,-5.0,-0.8,18.0
evap_mm_ACCESS1-3_rcp85_dec_total_1970-1979_mean.tif,-5.0,-1.0,9.0
evap_mm_ACCESS1-3_rcp85_jan_total_1980-1989_mean.tif,-5.0,-1.0,8.0
evap_mm_ACCESS1-3_rcp85_feb_total_1980-1989_mean.tif,-4.0,-0.5,10.0
evap_mm_ACCESS1-3_rcp85_mar_total_1980-1989_mean.tif,-4.0,1.9,18.0
evap_mm_ACCESS1-3_rcp85_apr_total_1980-1989_mean.tif,-3.0,8.0,34.0
evap_mm_ACCESS1-3_rcp85_may_total_1980-1989_mean.tif,-7.0,16.9,65.0
evap_mm_ACCESS1-3_rcp85_jun_total_1980-1989_mean.tif,-13.0,54.6,122.0
evap_mm_ACCESS1-3_rcp85_jul_total_1980-1989_mean.tif,-19.0,67.4,128.0
evap_mm_ACCESS1-3_rcp85_aug_total_1980-1989_mean.tif,-18.0,40.1,84.0
evap_mm_ACCESS1-3_rcp85_sep_total_1980-1989_mean.tif,-12.0,11.4,49.0
evap_mm_ACCESS1-3_rcp85_oct_total_1980-1989_mean.tif,-9.0,1.3,26.0
evap_mm_ACCESS1-3_rcp85_nov_total_1980-1989_mean.tif,-4.0,-0.7,18.0
evap_mm_ACCESS1-3_rcp85_dec_total_1980-1989_mean.tif,-4.0,-1.1,10.0
evap_mm_ACCESS1-3_rcp85_jan_total_1990-1999_mean.tif,-4.0,-0.5,9.0
evap_mm_ACCESS1-3_rcp85_feb_total_1990-1999_mean.tif,-4.0,-0.2,9.0
evap_mm_ACCESS1-3_rcp85_mar_total_1990-1999_mean.tif,-2.0,1.6,14.0
evap_mm_ACCESS1-3_rcp85_apr_total_1990-1999_mean.tif,-0.0,8.0,34.0
evap_mm_ACCESS1-3_rcp85_may_total_1990-1999_mean.tif,-7.0,16.8,66.0
evap_mm_ACCESS1-3_rcp85_jun_total_1990-1999_mean.tif,-12.0,58.4,135.0
evap_mm_ACCESS1-3_rcp85_jul_total_1990-1999_mean.tif,-17.0,69.0,132.0
evap_mm_ACCESS1-3_rcp85_aug_total_1990-1999_mean.tif,-17.0,40.4,87.0
evap_mm_ACCESS1-3_rcp85_sep_total_1990-1999_mean.tif,-12.0,10.6,43.0
evap_mm_ACCESS1-3_rcp85_oct_total_1990-1999_mean.tif,-7.0,1.1,26.0
evap_mm_ACCESS1-3_rcp85_nov_total_1990-1999_mean.tif,-5.0,-0.9,15.0
evap_mm_ACCESS1-3_rcp85_dec_total_1990-1999_mean.tif,-4.0,-1.1,10.0
evap_mm_ACCESS1-3_rcp85_jan_total_2000-2009_mean.tif,-4.0,-0.9,7.0
evap_mm_ACCESS1-3_rcp85_feb_total_2000-2009_mean.tif,-4.0,-0.4,8.0
evap_mm_ACCESS1-3_rcp85_mar_total_2000-2009_mean.tif,-3.0,1.9,16.0
evap_mm_ACCESS1-3_rcp85_apr_total_2000-2009_mean.tif,-1.0,7.5,31.0
evap_mm_ACCESS1-3_rcp85_may_total_2000-2009_mean.tif,-6.0,17.9,68.0
evap_mm_ACCESS1-3_rcp85_jun_total_2000-2009_mean.tif,-10.0,57.8,127.0
evap_mm_ACCESS1-3_rcp85_jul_total_2000-2009_mean.tif,-17.0,69.6,133.0
evap_mm_ACCESS1-3_rcp85_aug_total_2000-2009_mean.tif,-16.0,39.9,85.0
evap_mm_ACCESS1-3_rcp85_sep_total_2000-2009_mean.tif,-11.0,11.4,45.0
evap_mm_ACCESS1-3_rcp85_oct_total_2000-2009_mean.tif,-5.0,1.4,29.0
evap_mm_ACCESS1-3_rcp85_nov_total_2000-2009_mean.tif,-4.0,-0.9,17.0
evap_mm_ACCESS1-3_rcp85_dec_total_2000-2009_mean.tif,-5.0,-1.2,11.0
evap_mm_ACCESS1-3_rcp85_jan_total_2010-2019_mean.tif,-5.0,-0.7,13.0
evap_mm_ACCESS1-3_rcp85_feb_total_2010-2019_mean.tif,-4.0,-0.6,11.0
evap_mm_ACCESS1-3_rcp85_mar_total_2010-2019_mean.tif,-2.0,2.0,16.0
evap_mm_ACCESS1-3_rcp85_apr_total_2010-2019_mean.tif,-3.0,7.7,35.0
evap_mm_ACCESS1-3_rcp85_may_total_2010-2019_mean.tif,-8.0,18.5,82.0
evap_mm_ACCESS1-3_rcp85_jun_total_2010-2019_mean.tif,-13.0,57.7,125.0
evap_mm_ACCESS1-3_rcp85_jul_total_2010-2019_mean.tif,-18.0,68.8,122.0
evap_mm_ACCESS1-3_rcp85_aug_total_2010-2019_mean.tif,-16.0,41.6,90.0
evap_mm_ACCESS1-3_rcp85_sep_total_2010-2019_mean.tif,-13.0,12.8,46.0
evap_mm_ACCESS1-3_rcp85_oct_total_2010-2019_mean.tif,-5.0,2.6,34.0
evap_mm_ACCESS1-3_rcp85_nov_total_2010-2019_mean.tif,-4.0,-0.8,17.0
evap_mm_ACCESS1-3_rcp85_dec_total_2010-2019_mean.tif,-5.0,-0.8,12.0
evap_mm_ACCESS1-3_rcp85_jan_total_2020-2029_mean.tif,-4.0,-0.9,10.0
evap_mm_ACCESS1-3_rcp85_feb_total_2020-2029_mean.tif,-3.0,-0.2,11.0
evap_mm_ACCESS1-3_rcp85_mar_total_2020-2029_mean.tif,-4.0,2.3,20.0
evap_mm_ACCESS1-3_rcp85_apr_total_2020-2029_mean.tif,-3.0,8.1,40.0
evap_mm_ACCESS1-3_rcp85_may_total_2020-2029_mean.tif,-6.0,19.3,81.0
evap_mm_ACCESS1-3_rcp85_jun_total_2020-2029_mean.tif,-12.0,59.7,129.0
evap_mm_ACCESS1-3_rcp85_jul_total_2020-2029_mean.tif,-19.0,73.3,134.0
evap_mm_ACCESS1-3_rcp85_aug_total_2020-2029_mean.tif,-19.0,44.8,94.0
evap_mm_ACCESS1-3_rcp85_sep_total_2020-2029_mean.tif,-11.0,14.8,52.0
evap_mm_ACCESS1-3_rcp85_oct_total_2020-2029_mean.tif,-4.0,2.3,32.0
evap_mm_ACCESS1-3_rcp85_nov_total_2020-2029_mean.tif,-4.0,-0.8,21.0
evap_mm_ACCESS1-3_rcp85_dec_total_2020-2029_mean.tif,-5.0,-0.9,12.0
evap_mm_ACCESS1-3_rcp85_jan_total_2030-2039_mean.tif,-4.0,-0.9,8.0
evap_mm_ACCESS1-3_rcp85_feb_total_2030-2039_mean.tif,-5.0,-0.4,15.0
evap_mm_ACCESS1-3_rcp85_mar_total_2030-2039_mean.tif,-6.0,1.7,21.0
