File,Min,Mean,Max
glacier_melt_mm_ACCESS1-3_rcp85_aug_total_1950-1959_mean.tif,0.0,3805.6,133869.0
glacier_melt_mm_ACCESS1-3_rcp85_sep_total_1950-1959_mean.tif,0.0,2205.3,119412.0
glacier_melt_mm_ACCESS1-3_rcp85_oct_total_1950-1959_mean.tif,0.0,489.6,83465.0
glacier_melt_mm_ACCESS1-3_rcp85_nov_total_1950-1959_mean.tif,0.0,54.7,25815.0
glacier_melt_mm_ACCESS1-3_rcp85_dec_total_1950-1959_mean.tif,0.0,11.0,11768.0
glacier_melt_mm_ACCESS1-3_rcp85_jan_total_1960-1969_mean.tif,0.0,4.1,5978.0
glacier_melt_mm_ACCESS1-3_rcp85_feb_total_1960-1969_mean.tif,0.0,2.0,3509.0
glacier_melt_mm_ACCESS1-3_rcp85_mar_total_1960-1969_mean.tif,0.0,9.2,11220.0
glacier_melt_mm_ACCESS1-3_rcp85_apr_total_1960-1969_mean.tif,0.0,118.9,34679.0
glacier_melt_mm_ACCESS1-3_rcp85_may_total_1960-1969_mean.tif,0.0,820.5,78930.0
glacier_melt_mm_ACCESS1-3_rcp85_jun_total_1960-1969_mean.tif,0.0,2287.5,111463.0
glacier_melt_mm_ACCESS1-3_rcp85_jul_total_1960-1969_mean.tif,0.0,3314.2,124559.0
glacier_melt_mm_ACCESS1-3_rcp85_aug_total_1960-1969_mean.tif,0.0,2998.8,118189.0
glacier_melt_mm_ACCESS1-3_rcp85_sep_total_1960-1969_mean.tif,0.0,1354.3,93334.0
glacier_melt_mm_ACCESS1-3_rcp85_oct_total_1960-1969_mean.tif,0.0,411.1,66560.0
glacier_melt_mm_ACCESS1-3_rcp85_nov_total_1960-1969_mean.tif,0.0,40.8,23852.0
glacier_melt_mm_ACCESS1-3_rcp85_dec_total_1960-1969_mean.tif,0.0,8.5,6860.0
glacier_melt_mm_ACCESS1-3_rcp85_jan_total_1970-1979_mean.tif,0.0,0.8,2412.0
glacier_melt_mm_ACCESS1-3_rcp85_feb_total_1970-1979_mean.tif,0.0,1.9,2552.0
glacier_melt_mm_ACCESS1-3_rcp85_mar_total_1970-1979_mean.tif,0.0,6.8,9092.0
glacier_melt_mm_ACCESS1-3_rcp85_apr_total_1970-1979_mean.tif,0.0,71.7,29295.0
glacier_melt_mm_ACCESS1-3_rcp85_may_total_1970-1979_mean.tif,0.0,654.2,66918.0
glacier_melt_mm_ACCESS1-3_rcp85_jun_total_1970-1979_mean.tif,0.0,1715.0,96525.0
glacier_melt_mm_ACCESS1-3_rcp85_jul_total_1970-1979_mean.tif,0.0,2708.3,105958.0
glacier_melt_mm_ACCESS1-3_rcp85_aug_total_1970-1979_mean.tif,0.0,2621.3,104892.0
glacier_melt_mm_ACCESS1-3_rcp85_sep_total_1970-1979_mean.tif,0.0,1252.6,81647.0
glacier_melt_mm_ACCESS1-3_rcp85_oct_total_1970-1979_mean.tif,0.0,314.0,50918.0
glacier_melt_mm_ACCESS1-3_rcp85_nov_total_1970-1979_mean.tif,0.0,34.1,14020.0
glacier_melt_mm_ACCESS1-3_rcp85_dec_total_1970-1979_mean.tif,0.0,1.0,5130.0
glacier_melt_mm_ACCESS1-3_rcp85_jan_total_1980-1989_mean.tif,0.0,6.0,3411.0
glacier_melt_mm_ACCESS1-3_rcp85_feb_total_1980-1989_mean.tif,0.0,3.4,4379.0
glacier_melt_mm_ACCESS1-3_rcp85_mar_total_1980-1989_mean.tif,0.0,12.8,7785.0
glacier_melt_mm_ACCESS1-3_rcp85_apr_total_1980-1989_mean.tif,0.0,106.6,23726.0
glacier_melt_mm_ACCESS1-3_rcp85_may_total_1980-1989_mean.tif,0.0,571.1,54462.0
glacier_melt_mm_ACCESS1-3_rcp85_jun_total_1980-1989_mean.tif,0.0,1443.4,84342.0
glacier_melt_mm_ACCESS1-3_rcp85_jul_total_1980-1989_mean.tif,0.0,2135.5,93237.0
glacier_melt_mm_ACCESS1-3_rcp85_aug_total_1980-1989_mean.tif,0.0,1945.8,87997.0
glacier_melt_mm_ACCESS1-3_rcp85_sep_total_1980-1989_mean.tif,0.0,899.9,72228.0
glacier_melt_mm_ACCESS1-3_rcp85_oct_total_1980-1989_mean.tif,0.0,301.4,45955.0
glacier_melt_mm_ACCESS1-3_rcp85_nov_total_1980-1989_mean.tif,0.0,32.9,14844.0
glacier_melt_mm_ACCESS1-3_rcp85_dec_total_1980-1989_mean.tif,0.0,2.0,3362.0
glacier_melt_mm_ACCESS1-3_rcp85_jan_total_1990-1999_mean.tif,0.0,0.4,737.0
glacier_melt_mm_ACCESS1-3_rcp85_feb_total_1990-1999_mean.tif,0.0,1.2,2380.0
glacier_melt_mm_ACCESS1-3_rcp85_mar_total_1990-1999_mean.tif,0.0,1.4,2421.0
glacier_melt_mm_ACCESS1-3_rcp85_apr_total_1990-1999_mean.tif,0.0,17.8,9917.0
glacier_melt_mm_ACCESS1-3_rcp85_may_total_1990-1999_mean.tif,0.0,261.0,36780.0
glacier_melt_mm_ACCESS1-3_rcp85_jun_total_1990-1999_mean.tif,0.0,864.7,68862.0
glacier_melt_mm_ACCESS1-3_rcp85_jul_total_1990-1999_mean.tif,0.0,1586.7,74946.0
glacier_melt_mm_ACCESS1-3_rcp85_aug_total_1990-1999_mean.tif,0.0,1413.2,71906.0
glacier_melt_mm_ACCESS1-3_rcp85_sep_total_1990-1999_mean.tif,0.0,714.5,61155.0
glacier_melt_mm_ACCESS1-3_rcp85_oct_total_1990-1999_mean.tif,0.0,124.5,31315.0
glacier_melt_mm_ACCESS1-3_rcp85_nov_total_1990-1999_mean.tif,0.0,15.6,11761.0
glacier_melt_mm_ACCESS1-3_rcp85_dec_total_1990-1999_mean.tif,0.0,2.8,5260.0
glacier_melt_mm_ACCESS1-3_rcp85_jan_total_2000-2009_mean.tif,0.0,0.5,1332.0
glacier_melt_mm_ACCESS1-3_rcp85_feb_total_2000-2009_mean.tif,0.0,0.5,1749.0
glacier_melt_mm_ACCESS1-3_rcp85_mar_total_2000-2009_mean.tif,0.0,1.4,5043.0
glacier_melt_mm_ACCESS1-3_rcp85_apr_total_2000-2009_mean.tif,0.0,13.7,8557.0
glacier_melt_mm_ACCESS1-3_rcp85_may_total_2000-2009_mean.tif,0.0,234.3,35868.0
glacier_melt_mm_ACCESS1-3_rcp85_jun_total_2000-2009_mean.tif,0.0,759.6,58063.0
glacier_melt_mm_ACCESS1-3_rcp85_jul_total_2000-2009_mean.tif,0.0,1235.2,62948.0
glacier_melt_mm_ACCESS1-3_rcp85_aug_total_2000-2009_mean.tif,0.0,1143.0,60860.0
glacier_melt_mm_ACCESS1-3_rcp85_sep_total_2000-2009_mean.tif,0.0,542.9,52402.0
glacier_melt_mm_ACCESS1-3_rcp85_oct_total_2000-2009_mean.tif,0.0,58.7,20429.0
glacier_melt_mm_ACCESS1-3_rcp85_nov_total_2000-2009_mean.tif,0.0,2.6,5891.0
glacier_melt_mm_ACCESS1-3_rcp85_dec_total_2000-2009_mean.tif,0.0,0.8,2949.0
glacier_melt_mm_ACCESS1-3_rcp85_jan_total_2010-2019_mean.tif,0.0,0.7,1591.0
glacier_melt_mm_ACCESS1-3_rcp85_feb_total_2010-2019_mean.tif,0.0,2.1,2942.0
glacier_melt_mm_ACCESS1-3_rcp85_mar_total_2010-2019_mean.tif,-inf,-2.3671815e+34,2550.0
glacier_melt_mm_ACCESS1-3_rcp85_apr_total_2010-2019_mean.tif,-inf,-2.3671815e+34,6406.0
glacier_melt_mm_ACCESS1-3_rcp85_may_total_2010-2019_mean.tif,-inf,-2.3671815e+34,30951.0
glacier_melt_mm_ACCESS1-3_rcp85_jun_total_2010-2019_mean.tif,0.0,613.4,46731.0
glacier_melt_mm_ACCESS1-3_rcp85_jul_total_2010-2019_mean.tif,0.0,905.7,50371.0
